,위도,경도,시간,거리
128,34.8110265,126.376449,24 mins,3.0 km
129,34.8196385,126.3927709,23 mins,2.5 km
130,34.8021815,126.4240212,27 mins,3.3 km
131,34.7866609,126.38302,29 mins,3.8 km
132,34.7996417,126.4203885,27 mins,2.8 km
133,34.8129201,126.4534814,34 mins,6.4 km
134,34.8059746,126.3698854,28 mins,3.9 km
135,34.8053294,126.4287627,27 mins,3.8 km
136,34.8009675,126.4216858,27 mins,3.0 km
137,34.7985388,126.3899735,18 mins,1.3 km
138,34.8111397,126.3821316,24 mins,2.3 km
139,34.8070524,126.450787,39 mins,6.5 km
140,34.8026178,126.4343188,34 mins,4.3 km
141,34.80384069999999,126.374249,27 mins,4.2 km
142,34.8011284,126.4274408,32 mins,3.6 km
143,34.8011899,126.4080512,22 mins,1.8 km
144,34.8103401,126.4552942,35 mins,6.4 km
145,34.8103524,126.4558643,35 mins,6.8 km
146,34.8101527,126.4552644,35 mins,6.5 km
147,34.8072389,126.4586582,37 mins,7.5 km
148,34.801331,126.3794045,23 mins,3.6 km
149,34.8054049,126.4247527,26 mins,3.6 km
150,34.8099205,126.4557646,36 mins,6.8 km
151,34.8028439,126.3936237,17 mins,0.7 km
152,34.8181236,126.3926681,21 mins,2.2 km
153,34.8070454,126.4503637,37 mins,5.7 km
154,34.8016146,126.4246335,29 mins,3.4 km
155,34.806517,126.4458841,35 mins,5.7 km
156,34.8092847,126.4357484,31 mins,4.9 km
157,34.8061759,126.4518091,42 mins,8.0 km
158,34.8038406,126.4063218,19 mins,1.1 km
159,34.8149719,126.4220233,24 mins,2.7 km
160,34.8208,126.4216741,25 mins,3.4 km
161,34.8052615,126.3665774,36 mins,5.6 km
162,34.8106191,126.3799245,26 mins,3.1 km
163,34.8094805,126.4459739,30 mins,5.3 km
164,34.8110237,126.4192983,20 mins,2.2 km
165,34.8155402,126.4161,27 mins,2.9 km
166,34.8098877,126.4462173,29 mins,5.3 km
167,34.8167164,126.4185049,25 mins,2.8 km
168,34.8174307,126.398109,19 mins,1.6 km
169,34.8103401,126.4552942,35 mins,6.4 km
170,34.8106133,126.3771126,24 mins,3.0 km
171,34.8018663,126.4272382,31 mins,3.6 km
172,34.8061677,126.3675926,35 mins,5.6 km
173,34.8094199,126.3714827,25 mins,3.5 km
174,34.79772,126.4084168,19 mins,1.7 km
175,34.7997347,126.3807298,23 mins,3.6 km
176,34.801811,126.4084547,22 mins,1.3 km
177,34.8088464,126.4259774,22 mins,3.0 km
178,34.8200259,126.4201229,26 mins,3.2 km
179,34.8031172,126.3773608,27 mins,4.5 km
180,34.7995539,126.4217964,29 mins,3.1 km
181,34.8030363,126.425685,28 mins,3.4 km
182,34.8096576,126.4254105,21 mins,3.0 km
183,34.8064037,126.4226741,25 mins,3.3 km
184,34.8040018,126.4061408,18 mins,1.1 km
185,34.7977558,126.4280174,31 mins,5.2 km
186,34.8015552,126.4227106,28 mins,3.4 km
187,34.8196385,126.3927709,23 mins,2.5 km
188,34.7935819,126.3800348,29 mins,2.7 km
189,34.7983176,126.4372413,53 mins,5.8 km
190,34.8045958,126.405651,17 mins,0.7 km
191,34.8045958,126.405651,17 mins,0.7 km
192,34.8092424,126.4393066,28 mins,4.7 km
193,34.8070562,126.4516668,39 mins,6.5 km
194,34.8134397,126.4242819,25 mins,3.0 km
195,34.801457,126.4272118,32 mins,3.6 km
196,34.8098248,126.388064,18 mins,1.5 km
197,34.8107699,126.4540363,33 mins,6.4 km
198,34.8149719,126.4220233,24 mins,2.7 km
199,34.8052615,126.3665774,36 mins,5.6 km
200,34.8106191,126.3799245,26 mins,3.1 km
201,34.8062316,126.3773166,29 mins,4.3 km
202,34.7946153,126.3950674,36 mins,2.1 km
203,34.8108219,126.387711,19 mins,2.1 km
204,34.8032864,126.4315239,31 mins,4.1 km
205,34.8069039,126.4512246,39 mins,6.5 km
206,34.8074258,126.4272363,25 mins,3.7 km
207,34.80074,126.4210939,27 mins,2.9 km
208,34.81839180000001,126.3912739,23 mins,2.3 km
209,34.8106191,126.3799245,26 mins,3.1 km
210,34.8200262,126.3910862,22 mins,2.4 km
211,34.8086612,126.426422,23 mins,3.1 km
212,34.8370246,126.4270466,37 mins,5.8 km
213,34.8074211,126.4219623,26 mins,3.3 km
214,34.8167164,126.4185049,25 mins,2.8 km
215,34.8110314,126.3819853,24 mins,2.4 km
216,34.8084838,126.4265468,24 mins,3.1 km
217,34.8068831,126.3708996,26 mins,3.8 km
218,34.792714,126.3820208,26 mins,2.5 km
219,34.8223053,126.4197135,28 mins,3.6 km
220,34.7968599,126.3839885,24 mins,4.1 km
221,34.8034614,126.4202699,24 mins,2.8 km
222,34.8011749,126.4219205,27 mins,3.0 km
