,위도,경도,시간,거리
310,35.17313120000001,126.8895006,37 mins,5.0 km
311,35.1789168,126.8904208,38 mins,1.3 km
312,35.1794205,126.9238932,27 mins,3.6 km
313,35.1686979,126.9328481,45 mins,5.0 km
314,35.173866,126.9163351,31 mins,3.4 km
315,35.2073379,126.8617777,1 hour 0 mins,6.4 km
316,35.1876576,126.8949242,17 mins,1.6 km
317,35.1803259,126.8734307,34 mins,3.8 km
318,35.1886868,126.8904535,20 mins,0.9 km
319,35.1870513,126.9228097,44 mins,3.1 km
320,35.1854457,126.9212919,41 mins,2.7 km
321,35.1748568,126.8756806,36 mins,3.4 km
322,35.207335,126.8640267,57 mins,6.2 km
323,35.2113446,126.8809382,47 mins,6.6 km
324,35.2051729,126.8981587,25 mins,2.4 km
325,35.2099111,126.8806913,46 mins,6.3 km
326,35.2105617,126.8798025,45 mins,6.2 km
327,35.1788248,126.924599,26 mins,3.6 km
328,35.1732241,126.9355901,39 mins,4.8 km
329,35.1974284,126.8694323,49 mins,5.0 km
330,35.1823966,126.9016472,25 mins,1.4 km
331,35.2036481,126.8969913,25 mins,2.4 km
332,35.1803127,126.8879271,34 mins,2.5 km
333,35.1809176,126.8903442,31 mins,2.4 km
334,35.1553504,126.9099239,37 mins,6.7 km
335,35.179638,126.9036934,29 mins,2.6 km
336,35.2049911,126.897454,25 mins,2.4 km
337,35.1598472,126.9071447,33 mins,5.9 km
338,35.1953012,126.8980878,23 mins,1.3 km
339,35.2105442,126.8804607,46 mins,6.3 km
340,35.1823445,126.8708571,34 mins,3.7 km
341,35.2035781,126.8954621,27 mins,2.5 km
342,35.1879234,126.8681488,36 mins,4.5 km
343,35.1789168,126.8904208,38 mins,1.3 km
344,35.1855619,126.9223259,42 mins,2.8 km
345,35.2033299,126.8998006,25 mins,2.3 km
346,35.20655199999999,126.8606317,1 hour 2 mins,6.5 km
347,35.1821766,126.8730624,31 mins,3.5 km
348,35.1850336,126.9220917,35 mins,3.6 km
349,35.1857641,126.9219335,41 mins,2.8 km
350,35.1681242,126.9140408,32 mins,3.7 km
351,35.1870513,126.9228097,44 mins,3.1 km
352,35.1922708,126.8920786,14 mins,0.5 km
353,35.175965,126.8736582,36 mins,3.4 km
354,35.1765919,126.8645122,47 mins,4.5 km
355,35.1961851,126.8693015,49 mins,3.6 km
356,35.2096202,126.8817326,48 mins,6.4 km
357,35.1759508,126.8732235,36 mins,3.4 km
358,35.211515,126.8602628,1 hour 0 mins,8.1 km
359,35.1770645,126.8637685,55 mins,5.8 km
360,35.1870489,126.9358392,38 mins,6.6 km
361,35.1809318,126.8905019,31 mins,2.4 km
362,35.2090158,126.8967343,29 mins,3.3 km
363,35.2090158,126.8967343,29 mins,3.3 km
364,35.1797739,126.9294162,33 mins,4.4 km
365,35.1769377,126.9286626,28 mins,4.1 km
366,35.1737257,126.9135404,27 mins,3.0 km
367,35.1878366,126.8655289,35 mins,4.7 km
368,35.1880837,126.8689577,37 mins,4.6 km
369,35.1773732,126.8639791,54 mins,5.8 km
370,35.1866468,126.8658587,36 mins,4.7 km
371,35.1867258,126.8656311,35 mins,4.7 km
372,35.1877808,126.8670555,36 mins,4.5 km
373,35.1880837,126.8689577,37 mins,4.6 km
374,35.1878653,126.8684941,36 mins,4.5 km
375,35.1683306,126.9135177,31 mins,3.7 km
376,35.213666,126.9000098,34 mins,4.0 km
377,35.1685018,126.9039232,30 mins,4.3 km
378,35.16358719999999,126.9106208,36 mins,5.5 km
379,35.2140781,126.8819306,48 mins,6.7 km
380,35.1657371,126.9373317,50 mins,5.9 km
381,35.1679109,126.9348998,48 mins,5.2 km
382,35.1620411,126.9365801,53 mins,6.3 km
383,35.1732241,126.9355901,39 mins,4.8 km
384,35.1739829,126.9351914,38 mins,4.7 km
385,35.175131,126.9349816,37 mins,4.7 km
386,35.1712317,126.9258651,29 mins,4.5 km
387,35.1808367,126.8743824,34 mins,3.7 km
388,35.213635,126.8722089,51 mins,7.0 km
389,35.2125686,126.8649733,54 mins,7.8 km
390,35.1703132,126.9065758,31 mins,4.4 km
391,35.1803259,126.8734307,34 mins,3.8 km
392,35.1796834,126.8911498,31 mins,1.5 km
393,35.1975376,126.8983042,29 mins,2.0 km
394,35.1844119,126.8776134,33 mins,2.6 km
395,35.2136011,126.872026,52 mins,7.2 km
