,위도,경도,시간,거리
189,35.1751176,128.5580684,12 mins,1.1 km
190,35.1983408,128.5677064,14 mins,3.5 km
191,35.213824,128.5668849,33 mins,6.9 km
192,35.1696792,128.5610706,9 mins,1.1 km
193,35.1924065,128.5651539,13 mins,2.8 km
194,35.2165773,128.5870356,31 mins,6.8 km
195,35.213674,128.5666634,32 mins,7.8 km
196,35.1820448,128.5592659,9 mins,1.5 km
197,35.1759583,128.5606906,13 mins,1.1 km
198,35.2066473,128.5657718,26 mins,4.8 km
199,35.1781333,128.5587968,9 mins,1.2 km
200,35.1457609,128.5550128,18 mins,4.8 km
201,35.1824643,128.5586982,9 mins,1.6 km
202,35.197598,128.5626205,21 mins,3.9 km
203,35.2152745,128.5624787,31 mins,8.3 km
204,35.202575,128.5677186,18 mins,4.0 km
205,35.1767292,128.5586761,12 mins,1.1 km
206,35.1196271,128.4856378,46 mins,12.8 km
207,35.2071517,128.5729013,29 mins,5.6 km
208,35.178503,128.5594765,8 mins,1.0 km
209,35.210643,128.5839494,23 mins,5.8 km
210,35.180166,128.5591853,9 mins,1.3 km
211,35.1783158,128.5599072,8 mins,1.0 km
212,35.1992548,128.5729734,24 mins,4.6 km
213,35.2169924,128.5870424,32 mins,6.8 km
214,35.1801673,128.5586871,9 mins,1.2 km
215,35.1923596,128.5662995,14 mins,2.9 km
216,35.1797521,128.562464,9 mins,0.9 km
217,35.17632,128.5622538,9 mins,0.9 km
218,35.2145205,128.5639546,32 mins,8.4 km
219,35.2167191,128.5623296,31 mins,8.7 km
220,35.1462703,128.5551552,17 mins,4.8 km
221,35.2095831,128.5846627,23 mins,5.8 km
222,35.2060986,128.5645118,25 mins,4.4 km
223,35.1990844,128.5703507,19 mins,3.8 km
224,35.19681509999999,128.5731881,23 mins,4.0 km
225,35.20705,128.5647577,27 mins,4.5 km
226,35.2145205,128.5639546,32 mins,8.4 km
227,35.2164296,128.587585,31 mins,6.8 km
228,35.2130908,128.5659746,31 mins,7.8 km
229,35.2008898,128.5589255,28 mins,4.6 km
230,35.1469515,128.5554937,17 mins,4.8 km
231,35.2120176,128.5858349,27 mins,6.0 km
232,35.1797521,128.562464,9 mins,0.9 km
233,35.1764847,128.5590917,12 mins,1.0 km
234,35.2097618,128.5831069,21 mins,5.7 km
235,35.1710964,128.5584132,12 mins,1.2 km
236,35.1923596,128.5662995,14 mins,2.9 km
237,35.2054824,128.5643631,24 mins,4.4 km
238,35.1923596,128.5662995,14 mins,2.9 km
239,35.2062744,128.5725532,23 mins,4.6 km
