,위도,경도,시간,거리
181,35.6418752,129.3615052,13 mins,0.9 km
182,35.64511,129.3516066,16 mins,0.8 km
183,35.645495,129.3464908,16 mins,1.1 km
184,35.641794,129.3570996,9 mins,0.5 km
185,35.6390829,129.3620121,12 mins,0.9 km
186,35.6334725,129.3326834,43 mins,4.4 km
187,35.6331408,129.334248,41 mins,4.2 km
188,35.59144750000001,129.363759,42 mins,7.9 km
189,35.631145,129.3375465,42 mins,4.1 km
190,35.5529535,129.3577705,1 hour 15 mins,12.1 km
191,35.6447045,129.3511737,14 mins,0.7 km
192,35.6334725,129.3326834,43 mins,4.4 km
193,35.6534725,129.3491759,18 mins,3.5 km
194,35.5560982,129.354801,1 hour 18 mins,11.9 km
195,35.5933095,129.3655351,48 mins,6.8 km
196,35.6434048,129.3584744,12 mins,0.7 km
197,35.6334725,129.3326834,43 mins,4.4 km
198,35.5536204,129.3575589,1 hour 16 mins,12.2 km
199,35.5521401,129.3575084,1 hour 14 mins,12.0 km
200,35.552023,129.3572416,1 hour 14 mins,12.0 km
201,35.556348,129.3548321,1 hour 18 mins,11.9 km
202,35.5539245,129.3566167,1 hour 17 mins,12.2 km
203,35.5540259,129.3520035,1 hour 17 mins,12.5 km
204,35.5540072,129.3571915,1 hour 16 mins,11.7 km
205,35.553322,129.3551647,1 hour 18 mins,12.3 km
206,35.6434048,129.3584744,12 mins,0.7 km
207,35.5329503,129.3911711,1 hour 1 min,15.3 km
208,35.630435,129.3403839,39 mins,3.4 km
209,35.6340482,129.3322063,44 mins,4.4 km
210,35.6302517,129.33987,39 mins,3.4 km
211,35.6340169,129.3333011,42 mins,4.3 km
212,35.6414996,129.3479624,11 mins,1.1 km
213,35.59680609999999,129.3652599,42 mins,7.7 km
214,35.5968979,129.3662768,41 mins,7.6 km
215,35.6400675,129.3484056,11 mins,1.1 km
216,35.6379868,129.3273607,49 mins,5.1 km
217,35.6414996,129.3479624,11 mins,1.1 km
218,35.6244588,129.4368984,1 hour 37 mins,20.4 km
219,35.6317688,129.3478177,18 mins,2.5 km
220,35.6414996,129.3479624,11 mins,1.1 km
221,35.4794895,129.4093678,1 hour 35 mins,27.7 km
222,35.5905597,129.3600418,39 mins,7.3 km
223,35.6640072,129.3377356,28 mins,4.9 km
224,35.585328,129.3681389,40 mins,8.0 km
225,35.6335251,129.3332699,42 mins,4.3 km
226,35.6040881,129.3666525,49 mins,7.0 km
227,35.5937909,129.3639147,42 mins,7.0 km
228,35.592409,129.3677841,46 mins,6.7 km
229,35.5553589,129.3546355,1 hour 19 mins,11.9 km
230,35.5329503,129.3911711,1 hour 1 min,15.3 km
231,35.6017844,129.3652684,48 mins,6.6 km
232,35.5532532,129.3580306,1 hour 15 mins,12.1 km
233,35.5853292,129.3678384,40 mins,8.0 km
234,35.6352419,129.3306025,43 mins,4.7 km
235,35.5926739,129.3632568,41 mins,6.9 km
236,35.5576868,129.3554283,1 hour 18 mins,11.8 km
237,35.5900835,129.3672222,40 mins,7.8 km
238,35.6350973,129.36423,19 mins,1.3 km
239,35.6431841,129.3491129,11 mins,0.8 km
240,35.6430085,129.3493988,11 mins,0.8 km
241,35.641794,129.3570996,9 mins,0.5 km
242,35.6360804,129.3478762,15 mins,1.9 km
243,35.630435,129.3403839,39 mins,3.4 km
244,35.6234444,129.3551736,18 mins,3.3 km
245,35.5933095,129.3655351,48 mins,6.8 km
246,35.5864867,129.3672923,39 mins,8.0 km
247,35.5507824,129.3834035,56 mins,13.6 km
248,35.6318252,129.3430599,22 mins,2.4 km
249,35.6334725,129.3326834,43 mins,4.4 km
250,35.641794,129.3570996,9 mins,0.5 km
251,35.6287711,129.3444274,25 mins,2.5 km
252,35.5853297,129.3676868,39 mins,8.0 km
253,35.6302894,129.3508215,16 mins,2.3 km
254,35.64511,129.3516066,16 mins,0.8 km
255,35.5938918,129.3658452,47 mins,6.8 km
256,35.5507824,129.3834035,56 mins,13.6 km
257,35.592409,129.3677841,46 mins,6.7 km
258,35.6346951,129.3516178,17 mins,2.1 km
259,35.5917564,129.369222,44 mins,8.1 km
260,35.6431869,129.349954,10 mins,0.7 km
261,35.6409043,129.357712,9 mins,0.4 km
262,35.5982135,129.3684166,43 mins,7.9 km
263,35.6310938,129.3484893,17 mins,2.4 km
264,35.5532514,129.3559009,1 hour 17 mins,12.2 km
265,35.5523858,129.3573748,1 hour 14 mins,12.1 km
266,35.532676,129.3912879,1 hour 2 mins,15.3 km
267,35.592409,129.3677841,46 mins,6.7 km
268,35.6427588,129.3514823,13 mins,0.7 km
269,35.6388218,129.3306203,40 mins,2.4 km
270,35.5329503,129.3911711,1 hour 1 min,15.3 km
271,35.6226859,129.3582224,21 mins,3.7 km
272,35.6014868,129.3653166,49 mins,6.7 km
273,35.5940446,129.3663411,46 mins,6.8 km
