,위도,경도,시간,거리
455,35.155452,128.7161825,33 mins,3.1 km
456,35.1384723,128.7033127,12 mins,0.9 km
457,35.1579624,128.7060368,29 mins,2.2 km
458,35.1284339,128.7063776,16 mins,2.3 km
459,35.100958,128.806281,49 mins,19.1 km
460,35.1540661,128.7023051,28 mins,2.1 km
461,35.1495546,128.7089347,25 mins,1.4 km
462,35.1384723,128.7033127,12 mins,0.9 km
463,35.1384723,128.7033127,12 mins,0.9 km
464,35.1016481,128.8101827,51 mins,19.7 km
465,35.1534748,128.6956444,13 mins,2.2 km
466,35.1564014,128.7060143,27 mins,2.1 km
467,35.1568843,128.7065527,28 mins,2.2 km
468,35.1538708,128.7081433,29 mins,2.1 km
469,35.0989381,128.8072667,53 mins,19.3 km
470,35.1482304,128.65924,23 mins,5.8 km
471,35.1041534,128.8085883,51 mins,19.0 km
472,35.1016481,128.8101827,51 mins,19.7 km
473,35.1020429,128.8103006,52 mins,19.7 km
474,35.1010835,128.8036872,52 mins,19.3 km
475,35.1016481,128.8101827,51 mins,19.7 km
476,35.1016481,128.8101827,51 mins,19.7 km
477,35.1580372,128.694381,31 mins,3.2 km
478,35.155452,128.7161825,33 mins,3.1 km
479,35.087193,128.8146294,58 mins,22.2 km
480,35.160403,128.6625731,41 mins,5.8 km
481,35.1548732,128.6609451,27 mins,5.5 km
482,35.1016481,128.8101827,51 mins,19.7 km
483,35.1433719,128.7094569,22 mins,0.6 km
484,35.0993704,128.8059664,52 mins,19.3 km
485,35.1557076,128.7123436,28 mins,2.3 km
486,35.1444067,128.7036528,12 mins,1.2 km
487,35.1557964,128.7143063,34 mins,4.2 km
488,35.1538708,128.7081433,29 mins,2.1 km
489,35.1606644,128.6813238,36 mins,4.3 km
490,35.1034006,128.7578315,28 mins,8.9 km
491,35.1253177,128.7825236,42 mins,14.8 km
492,35.1034006,128.7578315,28 mins,8.9 km
493,35.1027778,128.8083963,51 mins,19.0 km
494,35.1552661,128.7051652,25 mins,2.0 km
495,35.0869218,128.811548,59 mins,22.3 km
496,35.1559563,128.7055676,26 mins,2.0 km
497,35.1305351,128.7065666,14 mins,2.2 km
